X,Y
0.7794976511716215,0.8847818931901074
0.7642673895896774,0.14035143487525203
0.528585389655103,0.84862237842514
0.4818278478602446,0.7735098790227681
0.3088376295134716,0.35416117141747205
0.062191705343611736,0.6330587562406679
0.5575964774884262,0.6483012459438856
0.9950199698663007,0.7957859740429408
0.3239771310509003,0.9055689453233075
0.6334214570304677,0.08298836456969283
0.06938200687228369,0.4391779585869623
0.9695369436211345,0.4197216584312703
0.12016859993667839,0.08684493934839022
0.41195595954585496,0.1804822274427671
0.5571094082908321,0.08356553498083541
0.9647900910519843,0.7116143543933073
0.022112920074206732,0.33091418390294225
0.3331264315483454,0.07372494913973626
0.23164826561424412,0.8280607907758968
0.9727871581867923,0.4719268956952205
0.33683964576388137,0.2756682784654074
0.5823872537792701,0.8684735431242242
0.8642196339562074,0.0907731971869783
0.11349742017061115,0.08104963539661669
0.8331744088795774,0.262456305785173
0.7532828323635858,0.44376991977076874
0.4177230004929364,0.0858371937066964
0.9090896887449268,0.5279916445462876
0.11984075477804779,0.6126277612708652
0.1733484051581392,0.027243163979354446
0.830116119932453,0.9167777302405686
0.33378668305530246,0.5334701593995348
0.03575499451399877,0.020534287711152732
0.19096428343605842,0.7908860786488712
0.06694195421244253,0.3626100112616788
0.3523575102482529,0.13917736543073977
0.34556916871527044,0.42652161019762735
0.5878041000106973,0.8562623476526846
0.6835860712563055,0.006418802433585169
0.2775892769066517,0.44603111695885345
0.894184024361992,0.4693035894224291
0.9921336918853593,0.28867697018230243
0.2848970793385507,0.674651584354407
0.9847707278153356,0.2242014626025669
0.9287417581834818,0.8691925645575734
0.3242842006979483,0.9200817981458227
0.06356568427989084,0.44354292172617704
0.2743609833338342,0.5063171135461414
0.3792991397856371,0.6296955983386674
0.14974542034562155,0.4494623819916672
0.5151626718754855,0.08003974468090791
0.4965848102496868,0.6499157383302103
0.3997498422728636,0.5261160475820754
0.4197526985408737,0.03279603267083442
0.03481256348589212,0.9399576962457248
0.70719771333892,0.9918020516550475
0.9244812148153286,0.46428092543078026
0.988659733825196,0.7566062702660228
0.2086434428714724,0.9385951651797981
0.021999696344615738,0.3194782834901472
0.5336916573100978,0.013732045375993707
0.06211455795332588,0.927023742003586
0.9868659383464656,0.42375905618554466
0.5173179212769321,0.7449649247939083
0.16895398991511712,0.6591047311792336
0.006363742794628591,0.6958539422283331
0.8884699854666169,0.4123991192288783
0.7064664159095957,0.24130452912398181
0.9102143950401426,0.27011604370092823
0.12713989140318138,0.8348119249424072
0.8772021219899647,0.28315842647556677
0.7643490789840681,0.26377434222120977
0.6909513340592522,0.8833107960038122
0.4182579438598123,0.9840192860374921
0.08340989300695667,0.46086922315861956
0.661318194727549,0.7718792221572524
0.9314523964605587,0.33367492307549307
0.19775650812771317,0.00690893906837986
0.3749318839246385,0.35848163215595863
0.4428125664095187,0.524292351046503
0.43439900843838286,0.626611386402086
0.11145021150777401,0.8688657762443768
0.18504949326405573,0.2852974602110365
0.5988476144609239,0.6041255098878062
0.6613451785947645,0.21431624043424924
0.06846539254656625,0.25545072361059595
0.0036235065708227765,0.7560794170297407
0.5153650353152724,0.48281436720564397
0.48916352124744533,0.6642256841062689
0.583777789487278,0.30255031458468706
0.885148947933046,0.29703077177497206
0.696687972612435,0.0012286989285634764
0.09066360080704117,0.22854997775422803
0.19884195497757373,0.032647303341148404
0.8663728564554692,0.9208151779829356
0.506954691810704,0.3722959979275833
0.12541329513282973,0.6162144146914283
0.3652140803068321,0.7660243713750672
0.19922113195003643,0.9606945176677743
0.04990957537662766,0.9183309592489988
0.07515395932792035,0.056950938658097305
0.011223410728780636,0.9687712100932323
0.3270912827229112,0.2270880919980376
0.8390787916179789,0.6659831483513485
0.17857370330909506,0.28918949322881693
0.8339932244391565,0.13952940261564817
0.07133456143437578,0.3411368632777574
0.1386595541645047,0.606748860055811
0.2736509057499612,0.2159486641449605
0.48788739322748065,0.5094912061279899
0.8108778208947477,0.8495943111022702
0.962269270654017,0.4982292974784154
0.8232681384783644,0.9265425048443192
0.5873445104323736,0.3557250859457085
0.4872339676796159,0.6351102865000002
0.3475951873983074,0.6676064617424676
0.8989000491874518,0.9073399348038728
0.03160278028700303,0.32205966857645474
0.5867253945657631,0.34963407895694365
0.48324872403614016,0.3770138625904691
0.8825086744929569,0.6117276488023278
0.09331696437466608,0.7394155262690173
0.13112948505881672,0.001822917737594243
0.40228405648003374,0.8474517517142298
0.8914961830199657,0.05544745684075825
0.7338594725232161,0.9514338683012202
0.8898914215986389,0.307171748242522
0.40626166094074156,0.18101994791620368
0.783088913449378,0.42053834660075906
0.1557563705936068,0.12428847424273126
0.8623421590756938,0.40952107949108874
0.2566014237373868,0.515559732648082
0.029195415424681626,0.5043309686495663
0.8850327854711952,0.19848524983424343
0.3898291896240802,0.0355367853674623
0.6763144040167535,0.6925913837509999
0.4813893924107272,0.351031525591481
0.5967812654475192,0.3994045453321231
0.7388423559680185,0.8412509529608617
0.4004583911925944,0.4587416677379227
0.0021634923572104725,0.685864827838725
0.06050590887673257,0.6587516469869235
0.39068231750216087,0.4265984274580148
0.6535135845368583,0.3571611087044466
0.28709594310418185,0.0278268544362682
0.25109989227749296,0.6628025997525907
0.8319978855308074,0.8208619209281035
0.6854312889862215,0.31903139863996144
0.2240733982353369,0.7282629081629683
0.4152798486311563,0.002557529293507832
0.4442552356827927,0.9328419540202464
0.5118103584549468,0.7248572005955766
0.34096744019133407,0.2717174548957014
0.8836892315422622,0.5053395513977181
0.62309655713841,0.6044480678176412
0.10596774254050234,0.6006776753781662
0.31544864061380273,0.3716905915862686
0.8990842616197594,0.5518224194693029
0.3961175296975432,0.8003808026005182
0.9563020625410842,0.4520222833128751
0.6753052618378372,0.47183154614936607
0.664071799079669,0.2203145458766369
0.1114080697015204,0.1495333520339771
0.6168203070705328,0.020523046628443842
0.7149768050572594,0.9890316372891576
0.3629398899212348,0.8332582118806027
0.6405200109341745,0.375676025334162
0.19293684978724834,0.42414033142657215
0.05115003191726153,0.4001121845433905
0.16399385323495352,0.6092774288445225
0.2833955812898843,0.41968582914065633
0.8394365355232336,0.448264268333869
0.27829329389211355,0.5863460682043078
0.07381096465487869,0.2677986541020069
0.9646754058326739,0.8359179264964276
0.16365316269105767,0.416127590733666
0.3919577470697142,0.5107765793245688
0.6711410075737975,0.4822394694049492
0.7021861029627265,0.8215918979962111
0.6528562868151813,0.17441095589692412
0.20991881037029292,0.8618479747064589
0.7862775091256153,0.07555753884567529
0.02274294947622768,0.44964703999981015
0.3313686634987856,0.15678222504429995
0.4313863619737971,0.05145502383973022
0.2804593361625318,0.573857064696691
0.91332012906102,0.07031815240019101
0.7079129322581271,0.6675814421597953
0.6124642189311265,0.7038798244420209
0.3644516561289386,0.2201199163973001
0.23757897055312605,0.5207170442634796
